MAX_ATR_I_12M,NMES_ATR15_I_U6K_24M,RTOT_DACT_DTOT_24M,VAR_PROM_ENT_ACTU_24M,NMES_UATR3_I_24M,VAR_PROM_DEUDIR_ACTU_12M,INC_SUM_ACTSH_ACTU_24M,MAX_ENT_12M,N_NOR_24M,NMES_UATR15_I_U6K_24M,FLG_CLI_DEF60
0,0,0.927283152,-0.395833333,0,-0.415012429,11.1116199,2,24,0,0
4,0,0.998113513,-0.288461539,5,-0.02119477,10.92775624,4,13,0,0
4,0,1.0,-0.166666667,5,-0.261936734,15.31017904,4,24,0,0
9,0,1.0,0.0,3,0.220710011,8.76568009,1,8,0,0
1,0,1.0,-0.233333333,0,-0.57646357,4.559696391,2,15,0,0
3,0,1.0,0.0,5,0.733072964,12.86458371,1,8,0,0
3,0,0.481368582,-0.291666667,0,-0.438125388,10.00065739,3,24,0,0
7,0,1.0,0.0,4,-0.588669141,2.290646875,1,8,0,0
3,0,0.255741824,0.0,3,0.246645553,8.973164423,1,8,0,0
6,0,1.0,-0.1,5,0.301802571,12.01802571,2,10,0,0
0,0,0.9390037,-0.385964912,0,0.402932049,23.66740101,4,19,0,0
1,0,1.0,0.0,0,-0.29510694,4.63914448,1,8,0,0
19,1,0.661781555,0.083333333,0,-0.012685676,19.27163865,2,24,2,0
0,0,1.0,-0.277777778,0,0.53573678,25.53812382,2,18,0,0
28,1,1.0,0.0,0,0.556500699,11.45200559,1,8,0,0
3,0,0.778382892,0.333333333,6,0.284559139,17.78069277,2,15,0,0
7,0,1.0,0.0,3,-0.155104746,5.759162033,1,8,0,0
8,0,0.868444981,0.0,5,0.338315806,17.5620408,1,18,0,0
7,0,1.0,0.375,1,-0.505326425,5.604698525,2,16,0,0
18,1,1.0,-0.111111111,0,0.01304427,8.117398434,2,9,1,0
3,0,1.0,0.0,5,-0.439757709,3.481938326,1,8,0,0
27,2,1.0,-0.527777778,0,-0.217914923,17.14655013,3,24,0,0
32,2,1.0,-0.277777778,0,0.609262697,23.9537668,2,14,0,0
1,0,0.491333683,0.145833333,0,2.806830087,99.68701145,3,24,0,0
0,0,0.631766496,-0.46969697,0,0.12490726,13.64818033,3,20,0,0
9,0,1.0,-0.192307692,0,-0.237545467,8.988190594,2,11,0,0
5,0,0.994315459,-0.277777778,3,-0.203969209,9.728761338,2,18,0,0
0,0,1.0,0.0,0,0.668764615,12.35011692,1,8,0,0
3,0,1.0,0.0,7,0.917498735,14.33998988,1,8,0,0
5,0,1.0,0.0,2,-0.001395005,6.988839962,1,8,0,0
3,0,0.522404823,0.0,1,0.532522606,11.26018085,1,8,0,0
0,0,1.0,0.0,0,0.426374635,10.41099708,1,8,0,0
0,0,1.0,0.0,0,0.061425902,7.491407212,1,8,0,0
6,0,1.0,0.0,2,-0.647159239,1.469885327,1,7,0,0
26,1,1.0,0.0,0,0.925833437,14.4066675,1,8,0,0
9,0,1.0,0.0,1,1.258950202,14.81265141,1,7,0,0
1,0,1.0,0.0,0,0.571493461,11.57194769,1,8,0,0
11,0,1.0,0.0,1,0.647204542,12.17763634,1,8,0,0
5,0,1.0,0.0,0,0.377779315,8.644455204,1,7,0,0
4,0,0.623284696,-0.3,1,-0.22207081,12.329382,3,20,0,0
4,0,1.0,0.0,2,0.290190791,8.031335536,1,7,0,0
2,0,1.0,0.0,0,0.149625801,7.047380609,1,7,0,0
0,0,0.18538611,0.0,0,0.029884502,24.12232067,1,20,0,0
3,0,0.77064066,0.0,4,0.579522881,12.89253248,1,7,0,0
1,0,1.0,0.0,0,-0.48481051,2.606326431,1,7,0,0
0,0,0.937713684,0.0,0,-0.341997748,3.606015764,1,7,0,0
0,0,1.0,0.0,0,0.379520229,8.656641604,1,7,0,0
10,0,0.434113534,-0.462962963,0,-0.511326779,3.669235528,3,16,0,0
0,0,1.0,0.0,0,0.357375584,8.501629089,1,7,0,0
12,0,1.0,0.0,1,-0.336457554,3.644797122,1,7,0,0
11,0,1.0,0.0,2,0.599171497,10.19420048,1,7,0,0
7,0,0.866144506,-0.357142857,1,0.363046173,8.541323211,2,7,0,0
52,5,0.749228614,-0.354166667,0,0.225611024,22.47269531,2,19,0,0
1,0,0.573289632,-0.166666667,0,-0.240297433,9.023441664,4,24,0,0
3,0,1.0,0.0,7,0.410273438,8.871914068,1,7,0,0
3,0,0.950387901,0.0,0,-0.006496046,5.954527679,2,6,0,0
0,0,0.970179007,-0.142857143,0,-0.199120416,4.606157086,2,7,0,0
1,0,0.744735201,-0.285714286,0,-0.419738217,3.06183248,3,7,0,0
1,0,1.0,0.0,0,0.89982586,12.29878102,1,7,0,0
1,0,0.897437503,0.045454546,0,0.26442933,27.92054713,2,22,0,0
1,0,0.961430738,-0.125,0,0.063753866,7.510030926,2,8,0,0
3,0,0.660084154,-0.208333333,1,-0.050525987,20.8411865,3,23,0,0
3,0,1.0,0.0,3,0.636282899,10.45398029,1,7,0,0
4,0,1.0,-0.473684211,6,-0.517807863,6.351017812,3,19,0,0
13,0,1.0,0.0,0,0.38414084,8.688985879,1,7,0,0
0,0,0.58538178,-0.333333333,0,-0.288645648,9.531740654,3,17,0,0
3,0,1.0,0.0,0,0.100640526,4.50320263,1,5,0,0
7,0,1.0,-0.025,1,0.038927539,36.219329,2,17,0,0
24,3,0.923713009,-0.0625,0,0.032179776,7.257438206,2,5,0,0
2,0,1.0,0.0,0,0.411561893,8.880933252,1,7,0,0
4,0,1.0,0.0,1,0.114687461,5.688124766,1,6,0,0
0,0,1.0,0.0,0,0.187322025,7.311254172,1,7,0,0
9,0,1.0,-0.305555556,1,0.054630069,18.40379058,2,15,0,0
4,0,1.0,0.0,5,0.404619527,8.832336692,1,7,0,0
2,0,1.0,-0.236111111,0,0.53355337,50.70198011,3,24,0,0
19,1,1.0,-0.357142857,1,-0.116593676,18.84428993,2,21,1,0
32,2,1.0,0.0,0,0.250748257,7.7552378,1,6,0,0
27,2,1.0,-0.208333333,0,0.194149001,13.32978801,2,12,0,0
0,0,1.0,0.25,0,-0.383663112,2.698021331,3,6,0,0
9,0,1.0,0.0,3,0.011405099,6.079835691,1,7,0,0
5,0,0.982947029,-0.294117647,0,0.026998059,13.35375995,2,17,0,0
3,0,1.0,0.0,5,0.37953521,8.656746468,1,7,0,0
15,1,1.0,0.0,0,-0.12731997,5.108760208,1,7,2,0
0,0,1.0,0.0,0,0.138950417,6.972652918,1,7,0,0
9,0,0.724539763,-0.25,0,-0.229215887,8.249409352,2,8,0,0
1,0,1.0,0.0,0,0.392352052,8.746464364,1,7,0,0
1,0,1.0,0.0,0,0.013638667,15.3806124,1,16,0,0
1,0,1.0,0.0,0,0.611944834,10.28361384,1,7,0,0
8,0,0.745948675,0.0625,4,0.045442789,24.15230695,3,18,0,0
7,0,1.0,-0.458333333,1,-0.301815757,16.62535246,3,24,0,0
0,0,1.0,0.0,0,0.385964437,8.701751062,1,7,0,0
2,0,1.0,0.041666667,0,0.243244519,30.90869019,2,24,0,0
1,0,0.343046354,0.105263158,0,0.19553223,15.82733955,2,19,0,0
0,0,0.659674612,-0.175,0,-0.535558569,9.717928302,2,18,0,0
6,0,1.0,-0.270833333,0,0.208387876,26.0506203,3,22,0,0
15,1,1.0,-0.0625,0,0.053676661,7.42941329,2,7,0,0
3,0,1.0,-0.395833333,0,-0.243362074,14.52140912,2,24,0,0
2,0,0.86369924,-0.333333333,0,-0.592202804,5.054632042,2,21,0,0
10,0,1.0,0.0,0,0.607065816,10.24946071,1,7,0,0
4,0,0.455209215,-0.235294118,5,0.123651776,16.67979553,2,17,0,0
1,0,1.0,0.0,0,0.315049799,8.205348596,1,7,0,0
0,0,1.0,0.0,0,-0.287886335,3.984795653,1,7,0,0
0,0,0.144709611,-0.113636364,0,-0.330813314,10.19455906,2,18,0,0
3,0,1.0,0.0,2,0.533921861,9.737453029,1,7,0,0
7,0,1.0,0.0,0,0.344380088,8.410660617,1,7,0,0
1,0,1.0,0.0,0,-0.444640411,2.887517121,1,7,0,0
0,0,1.0,0.0,0,0.327967195,8.295770364,1,7,0,0
0,0,1.0,0.0,0,0.29608906,8.072623422,1,7,0,0
2,0,1.0,0.125,0,0.414884567,28.09841151,2,22,0,0
3,0,1.0,0.0,2,0.293064589,6.758387532,1,6,0,0
4,0,1.0,0.0,2,0.301910593,8.113374149,1,7,0,0
14,0,1.0,-0.5125,0,-0.285535972,8.46807308,4,20,0,0
1,0,0.964842929,-0.285714286,0,-0.434452043,2.9588357,2,7,0,0
0,0,1.0,-0.285714286,0,-0.315390473,3.792266691,2,7,0,0
1,0,1.0,-0.041666667,0,-0.103202957,9.761564511,4,8,0,0
1,0,1.0,0.0,0,-0.278563007,4.050058948,1,7,0,0
3,0,1.0,-0.428571429,1,-0.378640122,3.578595747,2,14,0,0
0,0,1.0,0.181818182,0,-0.10367492,8.85957588,2,11,0,0
0,0,1.0,0.0,0,0.201725621,6.210353725,1,6,0,0
6,0,1.0,-0.475,0,-0.811954096,2.900316694,2,18,0,0
0,0,1.0,0.0,0,0.28739549,6.72437294,1,6,0,0
3,0,0.887721032,-0.354166667,1,-0.235838148,12.98327377,5,24,0,0
17,1,1.0,-0.369565217,0,0.277863556,38.14177652,2,21,0,0
0,0,0.694744512,-0.350877193,0,0.081229475,15.2431028,3,19,0,0
1,0,1.0,-0.416666667,0,-0.432929372,2.402423769,2,6,0,0
2,0,0.986495242,0.0,0,0.030374256,19.2841513,1,17,0,0
0,0,1.0,0.0,0,0.28643981,6.71863886,1,6,0,0
2,0,1.0,0.0,0,0.281680233,6.690081399,1,6,0,0
1,0,1.0,0.0,0,0.281220703,6.68732422,1,6,0,0
6,0,1.0,-0.25,0,0.232845001,6.397070006,2,6,0,0
26,2,1.0,0.0,1,0.272263162,6.63357897,1,5,1,0
0,0,1.0,0.0,0,0.271929693,6.631578156,1,6,0,0
0,0,1.0,0.0,0,0.291457083,6.748742496,1,6,0,0
4,0,1.0,0.0,0,-0.545810211,1.725138732,1,6,0,0
0,0,0.72250639,-0.104166667,0,-0.439673357,7.535559361,2,24,0,0
3,0,1.0,0.0,0,0.40696067,7.441764021,1,6,0,0
3,0,0.515044737,0.3125,0,-0.23429833,21.2001037,3,23,0,0
0,0,0.96564282,0.05,0,0.360499964,57.31603764,2,20,0,0
0,0,1.0,0.0,0,0.146197563,5.87718538,1,6,0,0
0,0,0.48816791,0.0,0,1.038995969,19.359754,1,17,0,0
42,2,1.0,-0.227272727,1,-0.161061121,8.228327669,2,7,2,0
0,0,0.847705029,0.0,0,0.674202708,9.045216246,1,6,0,0
0,0,0.842945058,-0.375,0,0.090348676,27.03390834,2,24,0,0
0,0,1.0,0.0,0,-0.50738024,1.955718559,1,6,0,0
3,0,1.0,-0.083333333,2,0.199779597,6.198677582,2,6,0,0
1,0,0.300751388,-0.416666667,0,-0.328528401,9.762746431,2,18,0,0
13,0,1.0,-0.375,0,0.209167727,23.14238682,4,22,0,0
1,0,1.0,0.0,0,0.064608875,5.387653252,1,6,0,0
6,0,1.0,0.0,0,-0.341475837,2.951144978,1,6,0,0
13,0,1.0,-0.25,0,0.219567031,30.93500902,3,23,0,0
8,0,1.0,0.0,0,0.08496394,5.509783639,1,6,0,0
0,0,1.0,0.0,0,0.397887742,7.387326451,1,6,0,0
1,0,1.0,-0.285714286,0,-0.355414327,8.326121116,2,14,0,0
1,0,1.0,0.0,0,0.513721981,8.082331884,1,6,0,0
0,0,0.942040253,-0.476190476,0,-0.247324028,15.24969597,2,21,0,0
0,0,0.671503794,-0.295454546,0,-0.419781079,9.579564386,2,22,0,0
0,0,1.0,0.0,0,0.270797325,6.624783948,1,6,0,0
2,0,1.0,-0.333333333,0,-0.405575178,2.566548932,2,6,0,0
0,0,0.504653252,-0.222222222,0,-0.386087778,14.31461419,4,24,0,0
7,0,1.0,-0.071428571,0,-0.204145329,4.5709827,2,7,0,0
3,0,1.0,0.0,3,0.161852472,5.971114834,1,6,0,0
4,0,1.0,0.0,0,-0.219477631,3.683134215,1,6,0,0
12,0,1.0,0.0,0,0.189632537,6.137795223,1,6,0,0
0,0,1.0,0.0,0,-0.350188029,2.898871825,1,6,0,0
2,0,1.0,0.0,0,0.046019458,5.276116746,2,6,0,0
18,1,1.0,0.0,0,0.159981118,5.959886707,1,6,0,0
0,0,0.787887343,0.0,0,-0.341528879,2.950826727,1,6,0,0
4,0,1.0,0.0,3,2.216582243,18.29949346,1,6,0,0
1,0,1.0,0.0,0,-0.12822123,7.368076393,1,14,0,0
1,0,1.0,0.5,0,-0.101299517,15.06785981,2,20,0,0
0,0,1.0,0.0,0,0.76147374,9.568842439,1,6,0,0
0,0,1.0,0.0,0,0.303466013,6.820796077,1,6,0,0
0,0,0.994439852,-0.392857143,0,-0.372790902,5.952000394,2,11,0,0
1,0,1.0,0.0,0,2.704359429,21.22615657,1,6,0,0
3,0,0.967651105,0.0,0,-0.483910977,2.096534141,1,6,0,0
28,2,1.0,0.0,1,0.381559025,9.567491005,1,6,1,0
0,0,1.0,-0.083333333,0,0.163070762,5.978424572,2,6,0,0
1,0,0.736432163,-0.369565217,0,-0.10167823,15.59703125,2,22,0,0
2,0,0.954922311,-0.654761905,0,-0.493061168,7.166655929,4,21,0,0
3,0,1.0,-0.227272727,3,-0.32626568,7.256110024,2,20,0,0
1,0,0.404429566,-0.583333333,0,-0.669798082,5.024640614,3,24,0,0
1,0,1.0,0.0,0,-0.6704389,0.9773666,1,6,0,0
1,0,0.718972168,0.0,0,-0.190895975,3.91762413,1,6,0,0
6,0,1.0,0.0,1,0.972803634,10.8368218,1,6,0,0
3,0,1.0,0.0,2,0.322716553,5.613582762,1,5,0,0
0,0,1.0,-0.2,0,-0.158579989,3.207100058,3,5,0,0
6,0,1.0,0.0,3,0.091266673,4.456333364,1,5,0,0
0,0,1.0,0.0,0,0.264341803,5.321709014,1,5,0,0
2,0,1.0,0.0,0,0.185885556,4.929427778,1,5,0,0
4,0,1.0,0.0,0,0.195654442,4.978272212,1,5,0,0
1,0,0.997544536,0.0,0,0.267665111,10.09569759,1,6,0,0
0,0,1.0,-0.083333333,0,0.423029564,16.07635477,3,12,0,0
4,0,1.0,0.0,1,0.179713184,4.898565921,1,5,0,0
4,0,1.0,0.0,3,0.194084277,4.970421383,1,5,0,0
0,0,1.0,-0.2,0,-0.107452397,3.462738017,2,5,0,0
0,0,1.0,0.0,0,-0.493467225,1.532663873,1,5,0,0
0,0,1.0,-0.222222222,0,-0.095143745,7.143706299,2,9,0,0
18,2,1.0,-0.347222222,0,0.28235108,26.97577635,3,23,0,0
2,0,1.0,0.0,0,0.872311358,8.361556791,1,5,0,0
0,0,0.746433525,-0.575757576,0,-0.209881378,17.57945289,3,14,0,0
16,2,1.0,0.0,0,0.965313294,8.82656647,1,4,2,0
0,0,0.670920467,-0.395833333,0,-0.37535892,7.514630563,2,23,0,0
1,0,1.0,0.0,0,0.19314778,4.965738899,1,5,0,0
0,0,1.0,0.0,0,0.883698007,8.418490035,1,5,0,0
0,0,1.0,-0.1,0,-0.383249812,2.083750943,2,5,0,0
7,0,0.643382529,-0.416666667,1,-0.394992011,5.338835736,2,12,0,0
5,0,0.98326503,-0.180555556,0,-0.127591345,17.11750659,3,24,0,0
0,0,1.0,0.0,0,0.135410683,4.677053413,1,5,0,0
0,0,0.941656479,-0.277777778,0,0.508080279,7.294884238,2,9,0,0
0,0,0.372038508,-0.375,0,-0.098566957,11.14215254,5,24,0,0
12,0,1.0,0.0,0,0.163625728,4.818128639,1,5,0,0
0,0,0.585176097,-0.125,0,-0.469077408,7.013992529,4,24,0,0
2,0,1.0,0.0,0,-0.287217495,2.563912523,1,5,0,0
2,0,1.0,0.0,0,0.264728085,5.323640422,1,5,0,0
0,0,1.0,0.0,0,0.300542887,5.502714436,1,5,0,0
3,0,1.0,0.0,4,-0.281870607,2.590646964,1,5,0,0
1,0,1.0,-0.4,0,0.026080239,4.130401195,2,5,0,0
0,0,1.0,0.0,0,0.212337799,5.061688993,1,5,0,0
0,0,0.771470614,0.0,0,0.067375519,4.336877595,1,5,0,0
1,0,1.0,-0.462962963,0,-0.428444838,6.896546753,3,18,0,0
3,0,1.0,0.0,0,0.101332874,4.506664371,1,5,0,0
9,0,1.0,0.0,0,0.207911685,5.039558426,2,5,0,0
7,0,1.0,0.0,3,0.237197915,5.185989574,1,5,0,0
0,0,1.0,0.2,0,9.317524882,179.1513052,2,20,0,0
0,0,1.0,0.0,0,-0.000546347,6.995629223,1,8,0,0
1,0,1.0,0.0,0,0.196143889,4.980719443,1,5,0,0
0,0,1.0,0.0,0,-0.445491557,1.772542216,1,5,0,0
1,0,1.0,0.0,0,0.157392841,4.786964203,1,5,0,0
8,0,1.0,0.0,0,0.14166392,4.708319601,1,5,0,0
0,0,1.0,0.0,0,0.063989651,4.319948256,1,5,0,0
2,0,1.0,0.0,0,0.585239045,6.926195226,1,5,0,0
0,0,1.0,0.0,0,-0.350334971,2.248325145,1,5,0,0
0,0,1.0,0.0,0,0.138540129,4.692700644,1,5,0,0
26,1,1.0,0.0,0,0.197692014,4.988460069,1,5,2,0
5,0,1.0,0.055555556,1,0.453260008,19.32950321,2,16,0,0
1,0,0.991977792,0.166666667,0,0.971280793,37.74205651,2,24,0,0
7,0,1.0,0.0,0,0.270248573,5.351242865,1,5,0,0
1,0,1.0,0.0,0,1.21451033,10.07255165,1,5,0,0
0,0,0.65520152,-0.1875,0,0.33328775,18.29832507,4,16,0,0
1,0,1.0,-0.6625,0,-0.590084844,4.271977259,4,20,0,0
0,0,0.023090957,0.0,0,-0.57141862,1.142906902,1,5,0,0
1,0,1.0,0.0,0,-0.517561082,7.498486546,1,7,0,0
0,0,1.0,0.0,0,0.201792129,5.008960643,1,5,0,0
0,0,1.0,0.0,0,0.212940113,5.064700567,1,5,0,0
3,0,1.0,0.0,4,0.238194416,5.190972079,1,5,0,0
0,0,0.954072449,-0.441176471,0,-0.743259433,2.085003884,2,17,0,0
1,0,0.355252053,-0.263888889,0,-0.461221742,10.66980708,4,24,0,0
6,0,0.869921035,-0.02631579,0,-0.472096193,6.634630745,2,19,0,1
28,4,0.82664509,-0.1875,0,0.065439513,14.86292366,2,24,0,1
10,0,0.751870397,-0.177083333,1,0.039255322,17.81719403,4,23,0,1
8,0,0.954153,-0.239583333,2,-0.408948702,11.18385016,4,24,0,1
4,0,0.950642356,-0.416666667,4,-0.220702952,14.03657484,4,24,0,1
3,0,0.954617535,-0.15625,3,-0.084446364,15.13526217,5,24,0,1
3,0,1.0,0.0,8,1.986149729,31.84764702,2,11,0,1
0,0,0.859891895,-0.458333333,0,-0.3324532,12.35812448,3,24,0,1
3,0,0.838989018,-0.166666667,3,-0.329343287,8.518719887,2,24,0,1
28,2,0.699694547,-0.375,0,-0.324410759,21.70110254,2,24,0,1
13,0,0.979110784,-0.052083333,0,-0.146894815,22.64930689,4,23,0,1
28,4,1.0,-0.0625,0,0.262030905,22.30792103,2,24,0,1
10,0,0.773172661,0.083333333,0,-0.063967696,17.9989305,2,24,0,1
27,1,0.987364768,0.125,0,1.068540297,34.7892263,3,13,0,1
14,0,0.945117958,0.208333333,0,0.112915624,29.22686127,3,24,0,1
7,0,0.882780147,-0.261904762,0,-0.231549153,16.04440677,2,20,0,1
4,0,0.923367491,-0.402777778,5,-0.237599812,12.08967849,3,24,0,1
27,4,0.939984146,-0.020833333,0,0.19848358,30.88820124,2,24,0,1
55,3,0.582392003,0.0,0,0.697482685,38.81898226,2,23,0,1
35,4,1.0,0.0,0,0.306986339,20.86646982,1,18,0,1
52,6,0.745807471,0.604166667,0,1.055297129,52.97728765,4,16,0,1
11,0,0.968187709,-0.214285714,0,-0.749848989,4.260897545,2,21,0,1
9,0,1.0,-0.263888889,0,-0.172376799,12.22719363,3,24,0,1
1,0,0.818426184,0.0,0,-0.405990835,8.675432727,1,24,0,1
4,0,0.918474907,-0.166666667,1,0.085317929,23.74668248,3,23,0,1
5,0,1.0,-0.097222222,1,-0.427865,8.411215108,3,24,0,1
57,6,0.918996755,0.520833333,0,0.624069142,38.04247251,4,11,0,1
9,0,0.993699086,-0.138888889,0,0.165744622,24.51020071,3,24,0,1
2,0,1.0,-0.222222222,12,-0.067927986,20.63911541,3,24,0,1
43,4,1.0,0.145833333,0,0.478371895,43.09909483,3,21,0,1
7,0,1.0,0.0,1,-0.495065013,3.54441488,2,9,0,1
4,0,0.866184374,1.25,1,0.567468136,67.61288675,2,15,0,1
1,0,0.708448322,0.0,0,-0.05739478,16.34604662,5,23,0,1
29,3,0.775056,0.0,0,0.513211264,17.15853516,1,12,0,1
2,0,0.913345704,-0.229166667,0,-0.247992494,14.46933982,2,22,0,1
9,0,0.937469034,0.055555556,0,-0.593158462,5.899965249,4,24,0,1
44,5,0.818064561,-0.361111111,0,0.165452749,18.58000086,3,20,0,1
14,0,0.849554536,-0.145833333,0,0.037688085,19.27085356,2,24,0,1
13,0,1.0,-0.323529412,0,-0.668116752,3.026026653,2,17,0,1
10,0,0.998869947,0.0,0,-0.419106187,4.228044321,1,9,0,1
7,0,1.0,-0.416666667,1,-0.291315745,3.252105529,2,6,0,1
20,1,0.410417767,-0.4375,0,0.012370053,17.48993306,2,23,0,1
2,0,0.833828274,-0.402777778,12,-0.251847196,14.55373381,3,24,0,1
7,0,0.872407973,-0.305555556,0,-0.099887615,18.5142985,3,23,0,1
0,0,0.948619078,-0.166666667,16,-0.014486605,21.4580656,4,24,0,1
40,5,0.787605725,0.65,0,1.884127969,50.33612128,2,13,0,1
9,0,1.0,-0.197916667,11,-0.026115598,31.85803933,4,23,0,1
34,2,0.950647828,-0.326086957,0,-0.291368285,17.07890649,2,22,0,1
44,1,0.8277795,0.0,0,-0.265743081,14.29361859,3,24,0,1
5,0,1.0,-0.205882353,1,-0.260292593,14.80725966,2,16,0,1
41,1,1.0,0.0,0,0.298010329,26.16387766,1,20,0,1
13,0,0.81216376,-0.416666667,0,-0.132820163,11.38551039,2,23,0,1
12,0,0.936188546,-0.291666667,1,-0.316585896,11.42856662,3,24,0,1
10,0,0.764333455,0.0,3,-0.678975068,10.19608128,1,24,0,1
30,4,0.9723794,0.0,0,0.450263187,16.40315825,1,10,0,1
8,0,1.0,0.0,0,0.925525598,36.61235486,1,24,0,1
1,0,0.827600525,-0.133333333,21,-0.153149441,12.62508663,5,24,0,1
24,1,0.936386196,2.125,0,0.779875385,55.73019213,4,10,0,1
46,5,0.884634233,-0.409722222,1,-0.036245651,17.78000396,6,19,1,1
15,1,0.876809477,-0.222222222,0,0.052689822,19.99168941,3,24,0,1
29,1,1.0,0.0,0,0.825504952,51.38077198,1,24,5,1
13,0,1.0,0.0,0,-0.177601576,8.812730129,1,21,0,1
1,0,0.982778819,0.0,0,0.06555668,24.99837769,2,24,0,1
27,1,0.987173416,-0.097222222,0,0.281648948,25.19498895,4,24,0,1
27,1,1.0,-0.5,0,-0.332986107,11.83162319,3,24,0,1
14,0,0.744607844,-0.395833333,3,0.777968043,42.16418944,2,24,0,1
8,0,1.0,-0.395833333,0,-0.562835146,5.731624044,2,24,0,1
9,0,0.720001356,0.0,0,-0.275026378,7.285355768,1,16,0,1
35,4,0.938200846,0.104166667,0,0.144805809,21.06801473,2,20,1,1
39,2,1.0,-0.416666667,0,-0.145904626,9.249144491,2,12,0,1
7,0,1.0,0.0,0,-0.314283206,13.76722395,2,24,0,1
0,0,0.587485183,0.217391304,0,0.382332033,27.00925727,2,15,0,1
6,0,0.957908944,-0.3125,0,-0.474550586,8.927195035,2,24,0,1
1,0,0.865165005,0.270833333,0,0.279596093,19.17699239,3,24,0,1
7,0,0.931603755,-0.416666667,0,-0.65859071,6.921454854,2,24,0,1
6,0,0.804077586,-0.236111111,0,-0.252982324,16.95580861,3,24,0,1
3,0,1.0,0.0,9,0.581416052,28.90797611,1,17,0,1
41,2,0.897332578,-0.325,0,0.16618302,26.79668145,5,23,0,1
27,1,1.0,0.0,0,-0.614251398,5.044236909,1,24,0,1
0,0,0.817599755,-0.166666667,0,-0.244775831,12.74376702,2,24,0,1
6,0,0.978443466,0.875,0,0.874814408,67.39724169,2,24,0,1
40,2,0.797075186,-0.125,0,0.467119086,32.6553038,2,22,0,1
9,0,1.0,-0.291666667,1,-0.399572912,8.464276508,3,24,0,1
22,1,0.928740511,-0.208333333,0,0.215226213,30.92075313,2,18,2,1
48,3,1.0,0.0,0,-0.115230437,15.51089945,1,21,0,1
8,0,0.60214756,-0.097222222,0,-0.118626634,22.66930847,3,22,0,1
5,0,1.0,0.0,2,-0.447687267,9.067960481,1,24,0,1
59,6,1.0,-0.125,0,1.640951687,75.53332813,2,22,0,1
57,6,1.0,0.5,0,1.335688896,47.44729777,2,16,0,1
51,6,1.0,-0.305555556,0,0.068840077,15.18710404,2,15,0,1
6,0,0.960942361,-0.375,2,-0.051043182,16.23332504,3,24,0,1
1,0,1.0,0.0,0,0.272514585,5.362572923,1,5,0,1
10,0,0.987181237,0.333333333,7,-0.32300142,12.40700368,3,19,0,1
11,0,0.850984664,0.0,0,0.926825227,33.85644649,1,24,0,1
53,5,0.933130014,0.083333333,0,0.380327377,32.29020477,4,21,0,1
60,3,0.989275595,-0.386363636,0,-0.138663283,13.93237689,2,20,0,1
38,2,0.961469707,-0.222222222,0,-0.076732619,13.42035981,4,24,0,1
24,2,0.885717703,-0.375,0,0.121820157,26.11585238,2,21,1,1
16,1,1.0,0.0,0,0.388599006,21.30047989,1,24,0,1
5,0,0.78606812,-0.083333333,0,-0.076038488,16.21907872,2,22,0,1
42,4,0.877241339,0.0,0,0.240703927,23.79727216,1,23,0,1
18,2,0.938342722,-0.208333333,0,-0.124681356,18.90689349,4,21,0,1
3,0,1.0,-0.294117647,1,0.092290205,13.8114809,2,17,0,1
56,5,0.754227319,-0.196969697,0,0.338487478,25.22623849,3,18,0,1
35,4,0.915961727,-0.231884058,0,0.802953418,32.51346591,3,21,0,1
7,0,1.0,-0.270833333,1,0.056051845,19.10520367,2,24,0,1
1,0,0.849085003,-0.020833333,0,-0.2197578,12.98200977,2,24,0,1
0,0,0.912132461,-0.138888889,0,-0.444351272,11.26219323,3,24,0,1
4,0,0.98010449,-0.166666667,1,0.796887452,45.40085785,3,24,0,1
5,0,1.0,-0.152777778,0,-0.416482611,9.555383032,3,24,0,1
60,6,1.0,0.0,0,0.403474345,11.6312691,1,7,0,1
44,1,0.773283858,0.0,0,0.218002783,23.72743822,2,19,0,1
34,1,0.591198946,0.0,0,1.108954434,48.91170242,1,20,0,1
8,0,1.0,-0.275,0,-0.491014879,8.153346103,5,24,0,1
6,0,0.987137278,-0.097222222,1,0.400468767,26.14074559,3,22,0,1
58,3,0.990115335,-0.402777778,0,0.429065842,20.388756,3,22,0,1
10,0,1.0,-0.222222222,0,0.11858402,24.51753175,3,24,0,1
28,3,0.821801206,-0.041666667,0,0.183428062,16.93560662,6,20,1,1
6,0,1.0,0.125,4,-0.39576863,11.73062456,2,24,0,1
34,2,1.0,0.0,0,1.257766162,42.94428757,1,24,0,1
4,0,0.991030911,0.0,1,-0.121263619,23.21372023,2,23,0,1
9,0,0.990757635,-0.5,0,-0.593723374,6.020370513,5,24,0,1
11,0,1.0,-0.013888889,0,0.250980432,24.4891566,3,22,0,1
1,0,1.0,0.0,22,0.125787705,23.28175496,1,24,0,1
31,6,0.897134533,0.75,0,1.13871379,46.55884851,2,19,0,1
41,2,0.951029122,-0.104166667,0,0.82499502,56.04719477,2,17,3,1
40,4,0.920733551,-0.145833333,0,0.063978502,20.26839876,4,20,0,1
52,6,0.935513835,0.0,0,0.226922931,20.2357611,2,18,0,1
29,3,0.802226234,-0.444444444,0,-0.252553725,9.746706578,3,24,0,1
12,0,0.959849472,-0.125,0,0.047340292,18.20114706,4,24,0,1
3,0,0.820399764,-0.3,0,-0.594215113,4.300494006,2,20,0,1
